attempt_id,Prologue,Start,Crossing,{Forsaken City} Chasm,Start2,Intervention,{Old Site} Awake,Start3,Huge Mess,Elevator Shaft,{Celestial Resort} Presidential Suite,Start4,Shrine,Old Trail,{Golden Ridge} Cliff Face,Start5,Cassette,5B Start,Central Chamber,Through the Mirror,{Mirror Temple} Mix Master,Start6,Lake,Cassette7,6B Start,Reflection,Rock Bottom,{Reflection} Reprieve,0m,500m,1000m,1500m,2000m,2500m,{The Summit} 3000m
235,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,28050,61488,85593,104854,138292,196415,204081,237519,0,0,0,270957,0,0,0,304395,0,0,0,0,0,337833,0,0,0,0,0,0,0,0,0,0,0,0,0
237,28135,44880,0,0,61625,0,0,78370,0,0,0,95115,0,0,0,111860,0,0,0,0,0,128605,0,0,0,0,0,0,0,0,0,0,0,0,0
238,28169,44879,68747,0,85457,0,0,102167,0,0,0,118877,0,0,0,135587,0,0,0,0,0,152297,0,0,0,0,0,0,0,0,0,0,0,0,0
239,28169,48211,0,0,68253,0,0,88295,0,0,0,108337,0,0,0,128379,0,0,0,0,0,148421,0,0,0,0,0,0,0,0,0,0,0,0,0
240,28118,66979,88790,110991,149852,206020,213619,252480,355024,388293,437202,476063,0,0,0,514924,0,0,0,0,0,553785,0,0,0,0,0,0,0,0,0,0,0,0,0
243,28135,92377,114205,136169,200411,256119,265503,329745,422973,0,0,487215,0,0,0,551457,0,0,0,0,0,615699,0,0,0,0,0,0,0,0,0,0,0,0,0
245,28084,44301,67029,86715,102932,0,0,119149,0,0,0,135366,0,0,0,151583,0,0,0,0,0,167800,0,0,0,0,0,0,0,0,0,0,0,0,0
248,28203,44913,0,0,61623,0,0,78333,0,0,0,95043,0,0,0,111753,0,0,0,0,0,128463,0,0,0,0,0,0,0,0,0,0,0,0,0
249,28169,44268,66826,86478,102577,0,0,118676,0,0,0,134775,0,0,0,150874,0,0,0,0,0,166973,0,0,0,0,0,0,0,0,0,0,0,0,0
251,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,28237,90729,113593,132803,195295,252245,261407,323899,0,0,0,386391,0,0,0,448883,0,0,0,0,0,511375,0,0,0,0,0,0,0,0,0,0,0,0,0
254,28322,45304,0,0,62286,0,0,79268,0,0,0,96250,0,0,0,113232,0,0,0,0,0,130214,0,0,0,0,0,0,0,0,0,0,0,0,0
255,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,28067,44250,66451,0,82634,0,0,98817,0,0,0,115000,0,0,0,131183,0,0,0,0,0,147366,0,0,0,0,0,0,0,0,0,0,0,0,0
261,28050,49283,70464,0,91697,0,0,112930,0,0,0,134163,0,0,0,155396,0,0,0,0,0,176629,0,0,0,0,0,0,0,0,0,0,0,0,0
262,28067,44182,66145,89333,105448,0,0,121563,0,0,0,137678,0,0,0,153793,0,0,0,0,0,169908,0,0,0,0,0,0,0,0,0,0,0,0,0
263,28118,62151,84063,103137,137170,0,0,171203,0,0,0,205236,0,0,0,239269,0,0,0,0,0,273302,0,0,0,0,0,0,0,0,0,0,0,0,0
264,28050,44183,66452,85526,101659,0,0,117792,0,0,0,133925,0,0,0,150058,0,0,0,0,0,166191,0,0,0,0,0,0,0,0,0,0,0,0,0
265,28016,44148,66434,0,82566,0,0,98698,0,0,0,114830,0,0,0,130962,0,0,0,0,0,147094,0,0,0,0,0,0,0,0,0,0,0,0,0
266,28220,90916,112709,132990,195686,253196,260846,323542,417823,455885,0,518581,0,0,0,581277,0,0,0,0,0,643973,0,0,0,0,0,0,0,0,0,0,0,0,0
267,28033,70668,92546,112300,154935,210304,217937,260572,354463,385283,430248,472883,489049,545692,588838,631473,671865,696633,0,0,0,739268,0,779660,0,0,0,0,0,0,0,0,0,0,0
268,28186,44284,67217,0,83315,0,0,99413,0,0,0,115511,0,0,0,131609,0,0,0,0,0,147707,0,0,0,0,0,0,0,0,0,0,0,0,0
269,28169,44386,0,0,60603,0,0,76820,0,0,0,93037,0,0,0,109254,0,0,0,0,0,125471,0,0,0,0,0,0,0,0,0,0,0,0,0
271,28254,47906,69665,89232,108884,165562,173212,192864,291021,321875,365956,385608,406704,448183,486960,506612,514874,538844,582839,618913,655530,675182,703469,711731,789319,855669,909372,1001834,0,0,0,0,0,0,0
273,28118,44267,66843,0,82992,0,0,99141,0,0,0,115290,0,0,0,131439,0,0,0,0,0,147588,0,0,0,0,0,0,0,0,0,0,0,0,0
274,28152,61301,83298,103664,136813,195548,0,228697,0,0,0,261846,0,0,0,294995,0,0,0,0,0,328144,0,0,0,0,0,0,0,0,0,0,0,0,0
280,28067,44234,66129,0,82296,0,0,98463,0,0,0,114630,0,0,0,130797,0,0,0,0,0,146964,0,0,0,0,0,0,0,0,0,0,0,0,0
281,28186,44233,0,0,60280,0,0,76327,0,0,0,92374,0,0,0,108421,0,0,0,0,0,124468,0,0,0,0,0,0,0,0,0,0,0,0,0
282,28033,44761,0,0,61489,0,0,78217,0,0,0,94945,0,0,0,111673,0,0,0,0,0,128401,0,0,0,0,0,0,0,0,0,0,0,0,0
283,28186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,28101,44301,0,0,60501,0,0,76701,0,0,0,92901,0,0,0,109101,0,0,0,0,0,125301,0,0,0,0,0,0,0,0,0,0,0,0,0
288,28152,61301,83146,105688,138837,0,0,171986,0,0,0,205135,0,0,0,238284,0,0,0,0,0,271433,0,0,0,0,0,0,0,0,0,0,0,0,0
289,27982,44267,0,0,60552,0,0,76837,0,0,0,93122,0,0,0,109407,0,0,0,0,0,125692,0,0,0,0,0,0,0,0,0,0,0,0,0
290,28186,61386,83366,102559,135759,191807,202466,235666,0,0,0,268866,0,0,0,302066,0,0,0,0,0,335266,0,0,0,0,0,0,0,0,0,0,0,0,0
291,28169,98107,119781,142662,212600,269601,280651,350589,458878,0,0,528816,0,0,0,598754,0,0,0,0,0,668692,0,0,0,0,0,0,0,0,0,0,0,0,0
293,28339,44522,66961,0,83144,0,0,99327,0,0,0,115510,0,0,0,131693,0,0,0,0,0,147876,0,0,0,0,0,0,0,0,0,0,0,0,0
294,28084,44319,66197,0,82432,0,0,98667,0,0,0,114902,0,0,0,131137,0,0,0,0,0,147372,0,0,0,0,0,0,0,0,0,0,0,0,0
295,27982,90065,111892,131034,193117,249641,260759,322842,426134,461647,0,523730,0,0,0,585813,0,0,0,0,0,647896,0,0,0,0,0,0,0,0,0,0,0,0,0
296,28186,62305,84354,105280,139399,0,0,173518,0,0,0,207637,0,0,0,241756,0,0,0,0,0,275875,0,0,0,0,0,0,0,0,0,0,0,0,0
297,28050,50524,72419,95114,117588,173824,181525,203999,302309,339913,385387,407861,429093,470675,509944,532418,541869,565872,610140,638376,673378,695852,724667,734118,871801,944170,995815,1118537,0,0,0,0,0,0,0
299,28084,44284,0,0,60484,0,0,76684,0,0,0,92884,0,0,0,109084,0,0,0,0,0,125284,0,0,0,0,0,0,0,0,0,0,0,0,0
300,28254,48432,0,0,68610,0,0,88788,0,0,0,108966,0,0,0,129144,0,0,0,0,0,149322,0,0,0,0,0,0,0,0,0,0,0,0,0
301,28101,93516,115004,136237,201652,260098,271403,336818,0,0,0,402233,0,0,0,467648,0,0,0,0,0,533063,0,0,0,0,0,0,0,0,0,0,0,0,0
303,28033,44250,68526,88552,104769,0,0,120986,0,0,0,137203,0,0,0,153420,0,0,0,0,0,169637,0,0,0,0,0,0,0,0,0,0,0,0,0
305,28288,93738,115871,135523,200973,256817,264466,329916,422973,464402,0,529852,0,0,0,595302,0,0,0,0,0,660752,0,0,0,0,0,0,0,0,0,0,0,0,0
306,28084,95522,117485,136746,204184,260776,271945,339383,0,0,0,406821,0,0,0,474259,0,0,0,0,0,541697,0,0,0,0,0,0,0,0,0,0,0,0,0
307,28101,44251,66231,0,82381,0,0,98531,0,0,0,114681,0,0,0,130831,0,0,0,0,0,146981,0,0,0,0,0,0,0,0,0,0,0,0,0
308,28050,44625,66537,0,83112,0,0,99687,0,0,0,116262,0,0,0,132837,0,0,0,0,0,149412,0,0,0,0,0,0,0,0,0,0,0,0,0
309,28067,45135,67982,0,85050,0,0,102118,0,0,0,119186,0,0,0,136254,0,0,0,0,0,153322,0,0,0,0,0,0,0,0,0,0,0,0,0
310,28118,57902,0,0,87686,0,0,117470,0,0,0,147254,0,0,0,177038,0,0,0,0,0,206822,0,0,0,0,0,0,0,0,0,0,0,0,0
311,28135,44403,67386,0,83654,0,0,99922,0,0,0,116190,0,0,0,132458,0,0,0,0,0,148726,0,0,0,0,0,0,0,0,0,0,0,0,0
313,28186,79185,101811,122330,173329,0,0,224328,0,0,0,275327,0,0,0,326326,0,0,0,0,0,377325,0,0,0,0,0,0,0,0,0,0,0,0,0
314,27948,46818,69699,89674,108544,164287,171936,190806,294948,326704,371447,390317,406500,447062,496293,515163,523441,547530,591576,630319,664760,683630,711544,719822,789810,859220,934088,993111,1039351,1087699,1131184,1184291,1254806,1320375,1469396
315,28067,44794,0,0,61521,0,0,78248,0,0,0,94975,0,0,0,111702,0,0,0,0,0,128429,0,0,0,0,0,0,0,0,0,0,0,0,0
316,28169,44267,0,0,60365,0,0,76463,0,0,0,92561,0,0,0,108659,0,0,0,0,0,124757,0,0,0,0,0,0,0,0,0,0,0,0,0
318,28135,61438,84336,103835,137138,0,0,170441,0,0,0,203744,0,0,0,237047,0,0,0,0,0,270350,0,0,0,0,0,0,0,0,0,0,0,0,0
320,28101,44183,0,0,60265,0,0,76347,0,0,0,92429,0,0,0,108511,0,0,0,0,0,124593,0,0,0,0,0,0,0,0,0,0,0,0,0
322,28118,44234,66554,85866,101982,0,0,118098,0,0,0,134214,0,0,0,150330,0,0,0,0,0,166446,0,0,0,0,0,0,0,0,0,0,0,0,0
324,28339,44846,67846,89640,106147,0,0,122654,0,0,0,139161,0,0,0,155668,0,0,0,0,0,172175,0,0,0,0,0,0,0,0,0,0,0,0,0
325,28084,45441,0,0,62798,0,0,80155,0,0,0,97512,0,0,0,114869,0,0,0,0,0,132226,0,0,0,0,0,0,0,0,0,0,0,0,0
326,28152,100503,123010,143087,215438,271538,282315,354666,0,0,0,427017,0,0,0,499368,0,0,0,0,0,571719,0,0,0,0,0,0,0,0,0,0,0,0,0
327,28016,44166,66792,90405,106555,0,0,122705,0,0,0,138855,0,0,0,155005,0,0,0,0,0,171155,0,0,0,0,0,0,0,0,0,0,0,0,0
328,28169,64293,86290,105517,141641,198115,205730,241854,337938,372736,419928,456052,477675,526176,572109,608233,0,0,0,0,0,644357,0,0,0,0,0,0,0,0,0,0,0,0,0
329,28186,45661,0,0,63136,0,0,80611,0,0,0,98086,0,0,0,115561,0,0,0,0,0,133036,0,0,0,0,0,0,0,0,0,0,0,0,0
331,28135,47107,68917,88110,107082,162451,171665,190637,286092,316402,360143,379115,395179,436064,476251,495223,512154,540051,584250,619831,658879,677851,709385,726316,793262,859816,910765,971012,1017490,1060653,1104139,1156464,1231042,1301388,1446737
332,28101,46988,71025,91475,110362,168535,179245,198132,291716,325766,370153,389040,405156,445649,485548,504435,512781,536700,580678,609017,649340,668227,698810,707156,775479,839602,890364,960114,1000217,1043209,1090111,1150852,1237569,1314001,1475160
333,28135,44285,67302,0,83452,0,0,99602,0,0,0,115752,0,0,0,131902,0,0,0,0,0,148052,0,0,0,0,0,0,0,0,0,0,0,0,0
334,28118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,28084,65246,89131,108324,145486,0,0,182648,0,0,0,219810,0,0,0,256972,0,0,0,0,0,294134,0,0,0,0,0,0,0,0,0,0,0,0,0
336,28084,44352,0,0,60620,0,0,76888,0,0,0,93156,0,0,0,109424,0,0,0,0,0,125692,0,0,0,0,0,0,0,0,0,0,0,0,0
337,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,28152,45814,0,0,63476,0,0,81138,0,0,0,98800,0,0,0,116462,0,0,0,0,0,134124,0,0,0,0,0,0,0,0,0,0,0,0,0
340,28084,44709,67489,86631,103256,0,0,119881,0,0,0,136506,0,0,0,153131,0,0,0,0,0,169756,0,0,0,0,0,0,0,0,0,0,0,0,0
341,28033,44165,66027,88722,104854,0,0,120986,0,0,0,137118,0,0,0,153250,0,0,0,0,0,169382,0,0,0,0,0,0,0,0,0,0,0,0,0
343,28186,45407,0,0,62628,0,0,79849,0,0,0,97070,0,0,0,114291,0,0,0,0,0,131512,0,0,0,0,0,0,0,0,0,0,0,0,0
344,28084,44301,0,0,60518,0,0,76735,0,0,0,92952,0,0,0,109169,0,0,0,0,0,125386,0,0,0,0,0,0,0,0,0,0,0,0,0
346,28186,44420,86392,0,102626,0,0,118860,0,0,0,135094,0,0,0,151328,0,0,0,0,0,167562,0,0,0,0,0,0,0,0,0,0,0,0,0
348,27948,44131,0,0,60314,0,0,76497,0,0,0,92680,0,0,0,108863,0,0,0,0,0,125046,0,0,0,0,0,0,0,0,0,0,0,0,0
349,28254,44369,0,0,60484,0,0,76599,0,0,0,92714,0,0,0,108829,0,0,0,0,0,124944,0,0,0,0,0,0,0,0,0,0,0,0,0
350,28288,44811,0,0,61334,0,0,77857,0,0,0,94380,0,0,0,110903,0,0,0,0,0,127426,0,0,0,0,0,0,0,0,0,0,0,0,0
353,27999,47107,69751,88723,107831,163455,175133,194241,287519,319427,363236,382344,403304,444614,484768,503876,512240,536107,585577,613575,647642,666750,694595,702959,0,0,0,0,0,0,0,0,0,0,0
355,28152,44794,0,0,61436,0,0,78078,0,0,0,94720,0,0,0,111362,0,0,0,0,0,128004,0,0,0,0,0,0,0,0,0,0,0,0,0
356,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,28084,45662,0,0,63240,0,0,80818,0,0,0,98396,0,0,0,115974,0,0,0,0,0,133552,0,0,0,0,0,0,0,0,0,0,0,0,0
360,28016,44115,66044,0,82143,0,0,98242,0,0,0,114341,0,0,0,130440,0,0,0,0,0,146539,0,0,0,0,0,0,0,0,0,0,0,0,0
361,28237,45628,0,0,63019,0,0,80410,0,0,0,97801,0,0,0,115192,0,0,0,0,0,132583,0,0,0,0,0,0,0,0,0,0,0,0,0
363,28067,44182,67217,0,83332,0,0,99447,0,0,0,115562,0,0,0,131677,0,0,0,0,0,147792,0,0,0,0,0,0,0,0,0,0,0,0,0
364,28101,92615,114595,133720,198234,255166,262816,327330,0,0,0,391844,0,0,0,456358,0,0,0,0,0,520872,0,0,0,0,0,0,0,0,0,0,0,0,0
365,27999,61437,83128,103136,136574,197111,0,230549,0,0,0,263987,0,0,0,297425,0,0,0,0,0,330863,0,0,0,0,0,0,0,0,0,0,0,0,0
366,28101,89997,111892,131102,192998,248418,259179,321075,415374,0,0,477270,0,0,0,539166,0,0,0,0,0,601062,0,0,0,0,0,0,0,0,0,0,0,0,0
367,28016,59330,81242,100707,132021,188682,199477,230791,323679,360059,406214,437528,453644,495310,541839,573153,605248,629489,673875,713995,0,745309,0,777404,0,0,0,0,0,0,0,0,0,0,0
370,28067,92326,114528,133738,197997,255780,266949,331208,0,0,0,395467,0,0,0,459726,0,0,0,0,0,523985,0,0,0,0,0,0,0,0,0,0,0,0,0
371,28203,44404,0,0,60605,0,0,76806,0,0,0,93007,0,0,0,109208,0,0,0,0,0,125409,0,0,0,0,0,0,0,0,0,0,0,0,0
372,28101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,28033,44998,0,0,61963,0,0,78928,0,0,0,95893,0,0,0,112858,0,0,0,0,0,129823,0,0,0,0,0,0,0,0,0,0,0,0,0
374,28067,44251,66129,0,82313,0,0,98497,0,0,0,114681,0,0,0,130865,0,0,0,0,0,147049,0,0,0,0,0,0,0,0,0,0,0,0,0
377,28101,44183,99058,0,115140,0,0,131222,0,0,0,147304,0,0,0,163386,0,0,0,0,0,179468,0,0,0,0,0,0,0,0,0,0,0,0,0
378,28135,44217,68186,0,84268,0,0,100350,0,0,0,116432,0,0,0,132514,0,0,0,0,0,148596,0,0,0,0,0,0,0,0,0,0,0,0,0
379,27897,92275,114256,133432,197810,254199,265214,329592,423958,0,0,488336,0,0,0,552714,0,0,0,0,0,617092,0,0,0,0,0,0,0,0,0,0,0,0,0
380,28118,61488,84267,103341,136711,0,0,170081,0,0,0,203451,0,0,0,236821,0,0,0,0,0,270191,0,0,0,0,0,0,0,0,0,0,0,0,0
381,27982,61234,83231,102798,136050,193816,204508,237760,0,0,0,271012,0,0,0,304264,0,0,0,0,0,337516,0,0,0,0,0,0,0,0,0,0,0,0,0
382,28169,61438,83741,103886,137155,193509,202230,235499,0,0,0,268768,0,0,0,302037,0,0,0,0,0,335306,0,0,0,0,0,0,0,0,0,0,0,0,0
384,27999,44148,66996,0,83145,0,0,99294,0,0,0,115443,0,0,0,131592,0,0,0,0,0,147741,0,0,0,0,0,0,0,0,0,0,0,0,0
386,28033,44166,66775,0,82908,0,0,99041,0,0,0,115174,0,0,0,131307,0,0,0,0,0,147440,0,0,0,0,0,0,0,0,0,0,0,0,0
388,28050,64089,86120,105228,141267,198421,206479,242518,340777,371224,415645,451684,467799,510129,0,546168,0,0,0,0,0,582207,0,0,0,0,0,0,0,0,0,0,0,0,0
389,28118,44302,68544,0,84728,0,0,100912,0,0,0,117096,0,0,0,133280,0,0,0,0,0,149464,0,0,0,0,0,0,0,0,0,0,0,0,0
390,28186,62355,87021,106146,140315,0,0,174484,0,0,0,208653,0,0,0,242822,0,0,0,0,0,276991,0,0,0,0,0,0,0,0,0,0,0,0,0
391,28101,61692,84318,103800,137391,0,0,170982,0,0,0,204573,0,0,0,238164,0,0,0,0,0,271755,0,0,0,0,0,0,0,0,0,0,0,0,0
392,27999,66911,88858,108595,147507,203624,214673,253585,348071,378433,423924,462836,479105,519565,569102,608014,0,0,0,0,0,646926,0,0,0,0,0,0,0,0,0,0,0,0,0
393,28237,44403,67199,0,83365,0,0,99531,0,0,0,115697,0,0,0,131863,0,0,0,0,0,148029,0,0,0,0,0,0,0,0,0,0,0,0,0
394,28288,46919,0,0,65550,0,0,84181,0,0,0,102812,0,0,0,121443,0,0,0,0,0,140074,0,0,0,0,0,0,0,0,0,0,0,0,0
395,28152,45628,0,0,63104,0,0,80580,0,0,0,98056,0,0,0,115532,0,0,0,0,0,133008,0,0,0,0,0,0,0,0,0,0,0,0,0
396,28067,44251,66214,92462,108646,0,0,124830,0,0,0,141014,0,0,0,157198,0,0,0,0,0,173382,0,0,0,0,0,0,0,0,0,0,0,0,0
397,28203,46104,0,0,64005,0,0,81906,0,0,0,99807,0,0,0,117708,0,0,0,0,0,135609,0,0,0,0,0,0,0,0,0,0,0,0,0
398,28033,46886,69104,88195,107048,162485,173177,192030,287910,322981,366959,385812,401978,442846,483646,502499,517543,541530,589605,623026,656923,675776,703622,718666,823641,906481,960354,1031209,1070241,1113777,1157042,1207854,1286376,1355260,1548362
399,27999,44149,0,0,60299,0,0,76449,0,0,0,92599,0,0,0,108749,0,0,0,0,0,124899,0,0,0,0,0,0,0,0,0,0,0,0,0
400,28186,44863,66792,0,83469,0,0,100146,0,0,0,116823,0,0,0,133500,0,0,0,0,0,150177,0,0,0,0,0,0,0,0,0,0,0,0,0
401,28135,44761,66690,89793,106419,0,0,123045,0,0,0,139671,0,0,0,156297,0,0,0,0,0,172923,0,0,0,0,0,0,0,0,0,0,0,0,0
402,28084,95760,117673,136968,204644,261135,268751,336427,0,0,0,404103,0,0,0,471779,0,0,0,0,0,539455,0,0,0,0,0,0,0,0,0,0,0,0,0
404,28033,61165,82942,104192,137324,0,0,170456,0,0,0,203588,0,0,0,236720,0,0,0,0,0,269852,0,0,0,0,0,0,0,0,0,0,0,0,0
406,28101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,28067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,28152,44726,0,0,61300,0,0,77874,0,0,0,94448,0,0,0,111022,0,0,0,0,0,127596,0,0,0,0,0,0,0,0,0,0,0,0,0
409,28203,89640,111705,130915,192352,249404,260930,322367,416037,453657,0,515094,0,0,0,576531,0,0,0,0,0,637968,0,0,0,0,0,0,0,0,0,0,0,0,0
410,28101,44114,66112,0,82125,0,0,98138,0,0,0,114151,0,0,0,130164,0,0,0,0,0,146177,0,0,0,0,0,0,0,0,0,0,0,0,0
411,28169,89674,111586,131459,192964,248400,256084,317589,413060,0,0,474565,0,0,0,536070,0,0,0,0,0,597575,0,0,0,0,0,0,0,0,0,0,0,0,0
414,28033,89369,111418,130543,191879,249423,257208,318544,416328,454051,0,515387,0,0,0,576723,0,0,0,0,0,638059,0,0,0,0,0,0,0,0,0,0,0,0,0
415,28118,44165,0,0,60212,0,0,76259,0,0,0,92306,0,0,0,108353,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,0,0,0,0
418,28220,44370,68340,0,84490,0,0,100640,0,0,0,116790,0,0,0,132940,0,0,0,0,0,149090,0,0,0,0,0,0,0,0,0,0,0,0,0
419,28373,47294,69257,88382,107303,162944,170593,189514,284645,316520,360856,379777,395995,437662,482422,501343,509673,533575,577519,608221,642118,661039,688902,697232,765639,832873,883940,979462,1018664,1063629,1107386,1157977,1231671,1295982,1462343
421,28135,44251,66350,85492,101608,0,0,117724,0,0,0,133840,0,0,0,149956,0,0,0,0,0,166072,0,0,0,0,0,0,0,0,0,0,0,0,0
422,28169,44319,66605,0,82755,0,0,98905,0,0,0,115055,0,0,0,131205,0,0,0,0,0,147355,0,0,0,0,0,0,0,0,0,0,0,0,0
423,28050,44233,66995,0,83178,0,0,99361,0,0,0,115544,0,0,0,131727,0,0,0,0,0,147910,0,0,0,0,0,0,0,0,0,0,0,0,0
424,28152,44284,0,0,60416,0,0,76548,0,0,0,92680,0,0,0,108812,0,0,0,0,0,124944,0,0,0,0,0,0,0,0,0,0,0,0,0
425,28220,44302,67574,0,83656,0,0,99738,0,0,0,115820,0,0,0,131902,0,0,0,0,0,147984,0,0,0,0,0,0,0,0,0,0,0,0,0
428,28254,44437,67760,0,83943,0,0,100126,0,0,0,116309,0,0,0,132492,0,0,0,0,0,148675,0,0,0,0,0,0,0,0,0,0,0,0,0
429,28271,47073,69019,88246,107048,162773,170440,189242,283693,314191,359342,378144,394327,438356,487316,506118,514957,538977,583296,621716,656361,675163,704079,712918,779013,848798,907006,978762,1018015,1061042,1106874,1161970,0,0,0
431,28067,96287,118981,138191,206411,265944,281057,349277,444545,483814,541903,610123,0,0,0,678343,0,0,0,0,0,746563,0,0,0,0,0,0,0,0,0,0,0,0,0
432,28152,59074,83502,105839,136761,193217,201410,232332,325610,364829,413533,444455,465433,516262,573909,604831,637420,661389,0,0,0,692311,0,724900,0,0,0,0,0,0,0,0,0,0,0
433,28237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,28152,47515,69496,89199,108562,164338,172498,191861,287366,322981,368949,388312,404750,445992,484989,504352,514042,537944,581905,609802,644260,663623,691639,701329,766320,830461,883246,950667,990838,1041974,1088316,1138891,1214591,1278698,1427022
435,28169,91222,113288,132362,195415,250868,262274,325327,0,0,0,388380,0,0,0,451433,0,0,0,0,0,514486,0,0,0,0,0,0,0,0,0,0,0,0,0
437,28033,46443,0,0,64853,0,0,83263,0,0,0,101673,0,0,0,120083,0,0,0,0,0,138493,0,0,0,0,0,0,0,0,0,0,0,0,0
438,28169,61319,83384,103495,136645,0,0,169795,0,0,0,202945,0,0,0,236095,0,0,0,0,0,269245,0,0,0,0,0,0,0,0,0,0,0,0,0
440,28050,47209,0,0,66368,0,0,85527,0,0,0,104686,0,0,0,123845,0,0,0,0,0,143004,0,0,0,0,0,0,0,0,0,0,0,0,0
441,28152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,28101,44319,66265,0,82483,0,0,98701,0,0,0,114919,0,0,0,131137,0,0,0,0,0,147355,0,0,0,0,0,0,0,0,0,0,0,0,0
446,28169,44438,66469,0,82738,0,0,99007,0,0,0,115276,0,0,0,131545,0,0,0,0,0,147814,0,0,0,0,0,0,0,0,0,0,0,0,0
447,28152,59635,82652,101913,133396,189342,197009,228492,322332,352422,399749,431232,447875,491275,533673,565156,596555,620610,0,0,0,652093,0,683492,0,0,0,0,0,0,0,0,0,0,0
448,28169,61557,83605,102832,136220,191674,200479,233867,0,0,0,267255,0,0,0,300643,0,0,0,0,0,334031,0,0,0,0,0,0,0,0,0,0,0,0,0
449,28033,45049,0,0,62065,0,0,79081,0,0,0,96097,0,0,0,113113,0,0,0,0,0,130129,0,0,0,0,0,0,0,0,0,0,0,0,0
450,28016,61404,83538,102849,136237,0,0,169625,0,0,0,203013,0,0,0,236401,0,0,0,0,0,269789,0,0,0,0,0,0,0,0,0,0,0,0,0
451,28254,47107,69002,88195,107048,164014,171833,190686,287483,317453,362112,380965,397165,438713,478747,497600,507136,535237,579691,607554,644409,663262,692331,701867,767300,831118,886486,987380,0,0,0,0,0,0,0
453,28254,44454,0,0,60654,0,0,76854,0,0,0,93054,0,0,0,109254,0,0,0,0,0,125454,0,0,0,0,0,0,0,0,0,0,0,0,0
454,28169,44336,0,0,60503,0,0,76670,0,0,0,92837,0,0,0,109004,0,0,0,0,0,125171,0,0,0,0,0,0,0,0,0,0,0,0,0
455,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,28084,45050,0,0,62016,0,0,78982,0,0,0,95948,0,0,0,112914,0,0,0,0,0,129880,0,0,0,0,0,0,0,0,0,0,0,0,0
458,28288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,28118,44199,0,0,60280,0,0,76361,0,0,0,92442,0,0,0,108523,0,0,0,0,0,124604,0,0,0,0,0,0,0,0,0,0,0,0,0
460,28084,62202,84284,103494,137612,0,0,171730,0,0,0,205848,0,0,0,239966,0,0,0,0,0,274084,0,0,0,0,0,0,0,0,0,0,0,0,0
462,28118,93822,115751,134757,200461,258550,267339,333043,0,0,0,398747,0,0,0,464451,0,0,0,0,0,530155,0,0,0,0,0,0,0,0,0,0,0,0,0
463,28050,94197,116245,135370,201517,257396,265114,331261,427226,0,0,493373,0,0,0,559520,0,0,0,0,0,625667,0,0,0,0,0,0,0,0,0,0,0,0,0
464,27999,44217,0,0,60435,0,0,76653,0,0,0,92871,0,0,0,109089,0,0,0,0,0,125307,0,0,0,0,0,0,0,0,0,0,0,0,0
465,28203,44947,0,0,61691,0,0,78435,0,0,0,95179,0,0,0,111923,0,0,0,0,0,128667,0,0,0,0,0,0,0,0,0,0,0,0,0
